dataset_id,figure_group,panel_id,series_id,series_type,condition_id,reaction_id,species,x_value,y_value,error_low,error_high
profile_series_v1,ch4_rate_profiles,main,r33_base,line,base,r33,,4.500000,-8.32000159e-08,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r33_base,line,base,r33,,4.600000,-5.85702642e-08,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r33_base,line,base,r33,,4.650000,-4.76605819e-08,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r33_base,line,base,r33,,4.700000,-3.79995406e-08,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r33_base,line,base,r33,,4.750000,-2.96848049e-08,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r33_base,line,base,r33,,4.800000,-2.27209716e-08,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r33_base,line,base,r33,,4.850000,-1.70402294e-08,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r33_base,line,base,r33,,4.900000,-1.48687720e-08,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r33_base,line,base,r33,,4.950000,-4.69113877e-07,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r33_base,line,base,r33,,5.000000,-5.61152049e-06,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r33_base,line,base,r33,,5.020000,-7.00549871e-06,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r33_base,line,base,r33,,5.040000,-5.60990137e-06,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r33_base,line,base,r33,,5.060000,-2.88185791e-06,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r33_base,line,base,r33,,5.080000,-9.50833846e-07,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r33_base,line,base,r33,,5.100000,-2.02934670e-07,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r33_base,line,base,r33,,5.150000,-2.56026751e-09,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r33_base,line,base,r33,,5.200000,-1.28389960e-09,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r33_base,line,base,r33,,5.300000,-5.10364546e-10,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r33_base,line,base,r33,,5.400000,-1.86987849e-10,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r33_base,line,base,r33,,5.500000,-6.31384130e-11,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r33_no_10_4pct,line,no_10_4pct,r33,,3.500000,-4.16515163e-08,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r33_no_10_4pct,line,no_10_4pct,r33,,3.600000,-6.63301070e-08,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r33_no_10_4pct,line,no_10_4pct,r33,,3.700000,-9.73504512e-08,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r33_no_10_4pct,line,no_10_4pct,r33,,3.800000,-1.31677820e-07,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r33_no_10_4pct,line,no_10_4pct,r33,,3.900000,-1.64147653e-07,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r33_no_10_4pct,line,no_10_4pct,r33,,4.000000,-1.88583684e-07,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r33_no_10_4pct,line,no_10_4pct,r33,,4.100000,-1.99673736e-07,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r33_no_10_4pct,line,no_10_4pct,r33,,4.200000,-1.94843158e-07,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r33_no_10_4pct,line,no_10_4pct,r33,,4.300000,-1.75225281e-07,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r33_no_10_4pct,line,no_10_4pct,r33,,4.400000,-1.45230086e-07,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r33_no_10_4pct,line,no_10_4pct,r33,,4.500000,-1.13694214e-07,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r33_no_10_4pct,line,no_10_4pct,r33,,4.600000,-5.78560826e-07,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r33_no_10_4pct,line,no_10_4pct,r33,,4.650000,-1.56703382e-06,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r33_no_10_4pct,line,no_10_4pct,r33,,4.700000,-1.71227548e-06,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r33_no_10_4pct,line,no_10_4pct,r33,,4.750000,-7.15139718e-07,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r33_no_10_4pct,line,no_10_4pct,r33,,4.800000,-1.31337202e-07,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r33_no_10_4pct,line,no_10_4pct,r33,,4.850000,-2.82790001e-08,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r33_no_10_4pct,line,no_10_4pct,r33,,4.900000,-1.68065836e-08,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r33_no_10_4pct,line,no_10_4pct,r33,,4.950000,-1.20197407e-08,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r33_no_10_4pct,line,no_10_4pct,r33,,5.000000,-8.47822669e-09,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r33_no_10_4pct,line,no_10_4pct,r33,,5.020000,-7.33160855e-09,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r33_no_10_4pct,line,no_10_4pct,r33,,5.040000,-6.31939509e-09,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r33_no_10_4pct,line,no_10_4pct,r33,,5.060000,-5.42917264e-09,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r33_no_10_4pct,line,no_10_4pct,r33,,5.080000,-4.64915142e-09,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r33_no_10_4pct,line,no_10_4pct,r33,,5.100000,-3.96821895e-09,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r33_no_10_4pct,line,no_10_4pct,r33,,5.150000,-2.63297210e-09,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r33_no_10_4pct,line,no_10_4pct,r33,,5.200000,-1.71172398e-09,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r33_no_10_4pct,line,no_10_4pct,r33,,5.300000,-6.80486062e-10,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r33_no_10_4pct,line,no_10_4pct,r33,,5.400000,-2.49317132e-10,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r33_no_10_4pct,line,no_10_4pct,r33,,5.500000,-8.41845507e-11,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r33_no_1pct,line,no_1pct,r33,,3.500000,-5.20643954e-08,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r33_no_1pct,line,no_1pct,r33,,3.600000,-8.29126338e-08,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r33_no_1pct,line,no_1pct,r33,,3.700000,-1.21688064e-07,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r33_no_1pct,line,no_1pct,r33,,3.800000,-1.64597275e-07,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r33_no_1pct,line,no_1pct,r33,,3.900000,-2.05184566e-07,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r33_no_1pct,line,no_1pct,r33,,4.000000,-2.35729605e-07,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r33_no_1pct,line,no_1pct,r33,,4.100000,-2.49592170e-07,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r33_no_1pct,line,no_1pct,r33,,4.200000,-2.43553948e-07,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r33_no_1pct,line,no_1pct,r33,,4.300000,-2.19031602e-07,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r33_no_1pct,line,no_1pct,r33,,4.400000,-1.81537259e-07,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r33_no_1pct,line,no_1pct,r33,,4.500000,-1.38732019e-07,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r33_no_1pct,line,no_1pct,r33,,4.600000,-2.74036474e-07,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r33_no_1pct,line,no_1pct,r33,,4.650000,-1.51832732e-06,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r33_no_1pct,line,no_1pct,r33,,4.700000,-3.47797100e-06,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r33_no_1pct,line,no_1pct,r33,,4.750000,-2.40720927e-06,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r33_no_1pct,line,no_1pct,r33,,4.800000,-5.11541777e-07,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r33_no_1pct,line,no_1pct,r33,,4.850000,-5.60874995e-08,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r33_no_1pct,line,no_1pct,r33,,4.900000,-2.13384784e-08,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r33_no_1pct,line,no_1pct,r33,,4.950000,-1.50259587e-08,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r33_no_1pct,line,no_1pct,r33,,5.000000,-1.05977838e-08,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r33_no_1pct,line,no_1pct,r33,,5.020000,-9.16451066e-09,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r33_no_1pct,line,no_1pct,r33,,5.040000,-7.89924386e-09,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r33_no_1pct,line,no_1pct,r33,,5.060000,-6.78646580e-09,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r33_no_1pct,line,no_1pct,r33,,5.080000,-5.81143928e-09,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r33_no_1pct,line,no_1pct,r33,,5.100000,-4.96027369e-09,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r33_no_1pct,line,no_1pct,r33,,5.150000,-3.29121513e-09,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r33_no_1pct,line,no_1pct,r33,,5.200000,-2.13965498e-09,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r33_no_1pct,line,no_1pct,r33,,5.300000,-8.50607577e-10,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r33_no_1pct,line,no_1pct,r33,,5.400000,-3.11646414e-10,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r33_no_1pct,line,no_1pct,r33,,5.500000,-1.05230688e-10,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r34_base,line,base,r34,,3.500000,-1.11762278e-07,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r34_base,line,base,r34,,3.600000,-1.94791480e-07,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r34_base,line,base,r34,,3.700000,-3.03801370e-07,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r34_base,line,base,r34,,3.800000,-4.23988967e-07,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r34_base,line,base,r34,,3.900000,-5.29498142e-07,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r34_base,line,base,r34,,4.000000,-5.91724270e-07,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r34_base,line,base,r34,,4.100000,-5.91724270e-07,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r34_base,line,base,r34,,4.200000,-5.29498142e-07,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r34_base,line,base,r34,,4.300000,-4.23988967e-07,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r34_base,line,base,r34,,4.400000,-3.03801370e-07,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r34_base,line,base,r34,,4.500000,-1.94791480e-07,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r34_base,line,base,r34,,4.600000,-1.11762278e-07,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r34_base,line,base,r34,,4.650000,-8.12011699e-08,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r34_base,line,base,r34,,4.700000,-5.73806669e-08,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r34_base,line,base,r34,,4.750000,-3.94371172e-08,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r34_base,line,base,r34,,4.800000,-2.63621602e-08,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r34_base,line,base,r34,,4.850000,-1.71400315e-08,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r34_base,line,base,r34,,4.900000,-1.48529287e-08,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r34_base,line,base,r34,,4.950000,-1.37780944e-06,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r34_base,line,base,r34,,5.000000,-2.91174587e-05,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r34_base,line,base,r34,,5.020000,-4.54092756e-05,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r34_base,line,base,r34,,5.040000,-4.54086452e-05,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r34_base,line,base,r34,,5.060000,-2.91155461e-05,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r34_base,line,base,r34,,5.080000,-1.19705598e-05,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r34_base,line,base,r34,,5.100000,-3.15628187e-06,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r34_base,line,base,r34,,5.150000,-1.68245221e-08,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r34_base,line,base,r34,,5.200000,-3.91737671e-10,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r34_base,line,base,r34,,5.300000,-1.01914006e-10,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r34_base,line,base,r34,,5.400000,-2.40391784e-11,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r34_base,line,base,r34,,5.500000,-5.07399958e-12,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r34_no_10_4pct,line,no_10_4pct,r34,,3.500000,-8.90539464e-07,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r34_no_10_4pct,line,no_10_4pct,r34,,3.600000,-1.50124440e-06,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r34_no_10_4pct,line,no_10_4pct,r34,,3.700000,-2.26461660e-06,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r34_no_10_4pct,line,no_10_4pct,r34,,3.800000,-3.05691266e-06,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r34_no_10_4pct,line,no_10_4pct,r34,,3.900000,-3.69246539e-06,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r34_no_10_4pct,line,no_10_4pct,r34,,4.000000,-3.99112098e-06,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r34_no_10_4pct,line,no_10_4pct,r34,,4.100000,-3.86027647e-06,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r34_no_10_4pct,line,no_10_4pct,r34,,4.200000,-3.34108085e-06,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r34_no_10_4pct,line,no_10_4pct,r34,,4.300000,-2.58762070e-06,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r34_no_10_4pct,line,no_10_4pct,r34,,4.400000,-1.79333138e-06,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r34_no_10_4pct,line,no_10_4pct,r34,,4.500000,-1.14612507e-06,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r34_no_10_4pct,line,no_10_4pct,r34,,4.600000,-4.74560211e-06,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r34_no_10_4pct,line,no_10_4pct,r34,,4.650000,-1.05952819e-05,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r34_no_10_4pct,line,no_10_4pct,r34,,4.700000,-9.49445485e-06,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r34_no_10_4pct,line,no_10_4pct,r34,,4.750000,-3.26557085e-06,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r34_no_10_4pct,line,no_10_4pct,r34,,4.800000,-5.10711821e-07,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r34_no_10_4pct,line,no_10_4pct,r34,,4.850000,-1.03951933e-07,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r34_no_10_4pct,line,no_10_4pct,r34,,4.900000,-5.44333734e-08,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r34_no_10_4pct,line,no_10_4pct,r34,,4.950000,-3.27565088e-08,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r34_no_10_4pct,line,no_10_4pct,r34,,5.000000,-1.92689363e-08,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r34_no_10_4pct,line,no_10_4pct,r34,,5.020000,-1.54636808e-08,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r34_no_10_4pct,line,no_10_4pct,r34,,5.040000,-1.23548616e-08,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r34_no_10_4pct,line,no_10_4pct,r34,,5.060000,-9.82726584e-09,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r34_no_10_4pct,line,no_10_4pct,r34,,5.080000,-7.78210929e-09,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r34_no_10_4pct,line,no_10_4pct,r34,,5.100000,-6.13524272e-09,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r34_no_10_4pct,line,no_10_4pct,r34,,5.150000,-3.32065068e-09,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r34_no_10_4pct,line,no_10_4pct,r34,,5.200000,-1.74803812e-09,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r34_no_10_4pct,line,no_10_4pct,r34,,5.300000,-4.45671751e-10,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r34_no_10_4pct,line,no_10_4pct,r34,,5.400000,-1.01677386e-10,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r34_no_10_4pct,line,no_10_4pct,r34,,5.500000,-2.07576744e-11,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r34_no_1pct,line,no_1pct,r34,,3.500000,-3.92210180e-07,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r34_no_1pct,line,no_1pct,r34,,3.600000,-7.42151181e-07,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r34_no_1pct,line,no_1pct,r34,,3.700000,-1.23615008e-06,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r34_no_1pct,line,no_1pct,r34,,3.800000,-1.81240526e-06,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r34_no_1pct,line,no_1pct,r34,,3.900000,-2.33907809e-06,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r34_no_1pct,line,no_1pct,r34,,4.000000,-2.65729289e-06,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r34_no_1pct,line,no_1pct,r34,,4.100000,-2.65729289e-06,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r34_no_1pct,line,no_1pct,r34,,4.200000,-2.33907809e-06,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r34_no_1pct,line,no_1pct,r34,,4.300000,-1.81240526e-06,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r34_no_1pct,line,no_1pct,r34,,4.400000,-1.23615008e-06,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r34_no_1pct,line,no_1pct,r34,,4.500000,-7.42280286e-07,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r34_no_1pct,line,no_1pct,r34,,4.600000,-9.63520195e-07,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r34_no_1pct,line,no_1pct,r34,,4.650000,-6.23648795e-06,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r34_no_1pct,line,no_1pct,r34,,4.700000,-1.83015567e-05,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r34_no_1pct,line,no_1pct,r34,,4.750000,-1.61333778e-05,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r34_no_1pct,line,no_1pct,r34,,4.800000,-4.19319647e-06,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r34_no_1pct,line,no_1pct,r34,,4.850000,-3.53744599e-07,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r34_no_1pct,line,no_1pct,r34,,4.900000,-3.36388630e-08,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r34_no_1pct,line,no_1pct,r34,,4.950000,-1.54551832e-08,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r34_no_1pct,line,no_1pct,r34,,5.000000,-8.54440279e-09,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r34_no_1pct,line,no_1pct,r34,,5.020000,-6.68836845e-09,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r34_no_1pct,line,no_1pct,r34,,5.040000,-5.20890331e-09,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r34_no_1pct,line,no_1pct,r34,,5.060000,-4.03605310e-09,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r34_no_1pct,line,no_1pct,r34,,5.080000,-3.11137010e-09,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r34_no_1pct,line,no_1pct,r34,,5.100000,-2.38633103e-09,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r34_no_1pct,line,no_1pct,r34,,5.150000,-1.20222056e-09,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r34_no_1pct,line,no_1pct,r34,,5.200000,-5.86663327e-10,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r34_no_1pct,line,no_1pct,r34,,5.300000,-1.26955783e-10,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r34_no_1pct,line,no_1pct,r34,,5.400000,-2.41836213e-11,0.00000000e+00,0.00000000e+00
profile_series_v1,ch4_rate_profiles,main,r34_no_1pct,line,no_1pct,r34,,5.500000,-4.05504308e-12,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,a,exp_li,point,li,,,1.000000,1.63039000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,a,exp_li,point,li,,,1.250000,2.13163000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,a,exp_li,point,li,,,1.500000,2.51139000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,a,exp_li,point,li,,,2.000000,2.70162000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,a,exp_li,point,li,,,2.500000,2.71684000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,a,exp_li,point,li,,,3.000000,2.72282000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,a,exp_li,point,li,,,4.000000,2.74600000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,a,exp_li,point,li,,,6.000000,2.70888000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,a,exp_li,point,li,,,9.000000,2.72313000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,a,exp_li,point,li,,,13.000000,2.73641000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,a,exp_li,point,li,,,16.000000,2.72986000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,a,mech_a,line,mech_a,,,0.000000,2.12510000e+02,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,a,mech_a,line,mech_a,,,0.250000,3.26940000e+02,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,a,mech_a,line,mech_a,,,0.500000,6.12350000e+02,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,a,mech_a,line,mech_a,,,0.750000,1.16390000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,a,mech_a,line,mech_a,,,1.000000,1.84635000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,a,mech_a,line,mech_a,,,1.250000,2.34449000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,a,mech_a,line,mech_a,,,1.500000,2.58570000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,a,mech_a,line,mech_a,,,1.750000,2.67946000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,a,mech_a,line,mech_a,,,2.000000,2.71273000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,a,mech_a,line,mech_a,,,2.500000,2.72802000e+03,0.00000000e+00,0.00000000e+00
